ID,name,Make,Model,Version,Price,Link,Model Date,Km Run,Energy,Engine Type,City,Color,Assembly,EngineCapacity,image1,image2,image3,image4,image5,Features
146,"
Mitsubishi Pajero  1990  for Sale",Mitsubishi,Pajero,,"
PKR 7.3 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1990-for-sale-in-gujranwala-3210304,1990,"

338,000 km","

Diesel","

Manual",Lahore,Blue,Imported,2500 cc,https://cache2.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-1990-28558715.jpg,https://cache2.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-1990-28558720.jpg,https://cache4.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-1990-28558719.jpg,https://cache3.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-1990-28558718.jpg,https://cache2.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-1990-28558717.jpg,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Steering', 'Power Windows', 'Sun Roof']"

147,"
Mitsubishi Pajero  1984 VR 3.0 (3-Door) for Sale",Mitsubishi,Pajero,VR 3.0 (3-Door),"
PKR 5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1984-for-sale-in-lahore-3076630,1984,"

91,700 km","

Petrol","

Manual",Lahore,Black,Imported,1800 cc,https://cache4.pakwheels.com/ad_pictures/2705/mitsubishi-pajero-vr-3-0-1984-27059425.jpg,https://cache3.pakwheels.com/ad_pictures/2705/mitsubishi-pajero-vr-3-0-1984-27059426.jpg,https://cache3.pakwheels.com/ad_pictures/2705/mitsubishi-pajero-vr-3-0-1984-27059427.jpg,https://cache3.pakwheels.com/ad_pictures/2806/mitsubishi-pajero-vr-3-0-1984-28060029.jpg,https://cache4.pakwheels.com/ad_pictures/2806/mitsubishi-pajero-vr-3-0-1984-28060030.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Power Mirrors']"

148,"
Mitsubishi Pajero  1998 Evolution for Sale",Mitsubishi,Pajero,,"
PKR 14 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1998-for-sale-in-karachi-3209803,1998,"

142,000 km","

Petrol","

Automatic",Karachi,Brown,Imported,1800 cc,https://cache2.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-evolution-1998-28553032.jpg,https://cache2.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-evolution-1998-28553034.jpg,https://cache3.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-evolution-1998-28553029.jpg,https://cache3.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-evolution-1998-28553035.jpg,https://cache1.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-evolution-1998-28553033.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"

149,"
Mitsubishi Pajero  1994  for Sale",Mitsubishi,Pajero,,"
PKR 17.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1994-for-sale-in-islamabad-3209567,1994,"

185,000 km","

Petrol","

Automatic",Lahore,Green,Imported,3000 cc,https://cache3.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-1994-28550580.jpg,https://cache2.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-1994-28550581.jpg,https://cache4.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-1994-28550582.jpg,https://cache2.pakwheels.com/ad_pictures/2855/mitsubishi-pajero-1994-28550583.jpg,,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

150,"
Mitsubishi Pajero  1995  for Sale",Mitsubishi,Pajero,,"
PKR 17.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1995-for-sale-in-muzaffarabad-3193523,1995,"

100,000 km","

Petrol","

Automatic",Lahore,Green,Imported,3000 cc,https://cache1.pakwheels.com/ad_pictures/2836/mitsubishi-pajero-1995-28364455.jpg,https://cache4.pakwheels.com/ad_pictures/2836/mitsubishi-pajero-1995-28364456.jpg,,,,"['Air Conditioning', 'Alloy Rims', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

151,"
Mitsubishi Pajero  1992 Exceed 2.8D for Sale",Mitsubishi,Pajero,2.8D,"
PKR 12 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1992-for-sale-in-rawalpindi-3207491,1992,"

19,990 km","

Diesel","

Manual",Sawabi,Blue,Imported,2800 cc,https://cache2.pakwheels.com/ad_pictures/2852/mitsubishi-pajero-intercooler-1992-28526483.jpg,https://cache2.pakwheels.com/ad_pictures/2852/mitsubishi-pajero-intercooler-1992-28526485.jpg,https://cache4.pakwheels.com/ad_pictures/2852/mitsubishi-pajero-intercooler-1992-28526450.jpg,https://cache1.pakwheels.com/ad_pictures/2852/mitsubishi-pajero-intercooler-1992-28526484.jpg,https://cache1.pakwheels.com/ad_pictures/2852/mitsubishi-pajero-intercooler-1992-28526457.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

152,"
Mitsubishi Pajero  1986 Exceed 2.5D for Sale",Mitsubishi,Pajero,2.5D,"
PKR 8.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1986-for-sale-in-rawalpindi-3175457,1986,"

15,000 km","

Diesel","

Manual",Rawalpindi,Blue,Imported,2500 cc,https://cache2.pakwheels.com/ad_pictures/2816/mitsubishi-pajero-exceed-2-5d-1986-28162070.jpg,https://cache4.pakwheels.com/ad_pictures/2816/mitsubishi-pajero-exceed-2-5d-1986-28162041.jpg,https://cache4.pakwheels.com/ad_pictures/2816/mitsubishi-pajero-exceed-2-5d-1986-28162042.jpg,https://cache4.pakwheels.com/ad_pictures/2816/mitsubishi-pajero-exceed-2-5d-1986-28162036.jpg,https://cache4.pakwheels.com/ad_pictures/2816/mitsubishi-pajero-exceed-2-5d-1986-28162043.jpg,"['AM/FM Radio', 'Cassette Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"

153,"
Mitsubishi Pajero  1991 Super Exceed 3.0 for Sale",Mitsubishi,Pajero,Super Exceed 3.0,"
PKR 14 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1991-for-sale-in-islamabad-3204718,1991,"

90,000 km","

Petrol","

Automatic",Islamabad,Gold,Imported,3000 cc,https://cache4.pakwheels.com/ad_pictures/2849/mitsubishi-pajero-super-exceed-3-0d-1991-28494373.jpg,https://cache2.pakwheels.com/ad_pictures/2849/mitsubishi-pajero-super-exceed-3-0d-1991-28494359.jpg,https://cache1.pakwheels.com/ad_pictures/2849/mitsubishi-pajero-super-exceed-3-0d-1991-28494376.jpg,https://cache3.pakwheels.com/ad_pictures/2849/mitsubishi-pajero-super-exceed-3-0d-1991-28494371.jpg,https://cache4.pakwheels.com/ad_pictures/2849/mitsubishi-pajero-super-exceed-3-0d-1991-28494370.jpg,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

154,"
Mitsubishi Pajero  1995 Exceed Automatic 2.8D ...",Mitsubishi,Pajero,Automatic 2.8D,"
PKR 14.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1995-for-sale-in-mansahra-3204625,1995,"

140,000 km","

Diesel","

Automatic",Islamabad,Blue,Imported,2800 cc,https://cache3.pakwheels.com/ad_pictures/2849/mitsubishi-pajero-exceed-2-8d-automatic-1995-28493036.jpg,https://cache1.pakwheels.com/ad_pictures/2849/mitsubishi-pajero-exceed-2-8d-automatic-1995-28493043.jpg,https://cache3.pakwheels.com/ad_pictures/2849/mitsubishi-pajero-exceed-2-8d-automatic-1995-28493044.jpg,https://cache1.pakwheels.com/ad_pictures/2849/mitsubishi-pajero-exceed-2-8d-automatic-1995-28493066.jpg,https://cache3.pakwheels.com/ad_pictures/2849/mitsubishi-pajero-exceed-2-8d-automatic-1995-28493076.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

155,"
Mitsubishi Pajero  1989  for Sale",Mitsubishi,Pajero,,"
PKR 6.8 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1989-for-sale-in-islamabad-2734815,1989,"

45,630 km","

Diesel","

Manual",Lahore,Blue,Imported,2500 cc,https://cache1.pakwheels.com/ad_pictures/2346/mitsubishi-pajero-1989-v-1-23468114.jpg,https://cache4.pakwheels.com/ad_pictures/2346/mitsubishi-pajero-1989-v-1-23468113.jpg,https://cache2.pakwheels.com/ad_pictures/2346/mitsubishi-pajero-1989-v-1-23468115.jpg,https://cache4.pakwheels.com/ad_pictures/2356/mitsubishi-pajero-1989-23569236.jpg,https://cache1.pakwheels.com/ad_pictures/2356/mitsubishi-pajero-1989-23569248.jpg,"['AM/FM Radio', 'Alloy Rims', 'CD Player', 'Cassette Player', 'Power Steering', 'Sun Roof']"

156,"
Mitsubishi Pajero  1986  for Sale",Mitsubishi,Pajero,,"
PKR 6.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1986-for-sale-in-peshawar-3082235,1986,"

100,000 km","

Diesel","

Manual",Peshawar,White,Local,2400 cc,https://cache2.pakwheels.com/ad_pictures/2731/mitsubishi-pajero-1986-27316575.jpg,https://cache3.pakwheels.com/ad_pictures/2731/mitsubishi-pajero-1986-27316577.jpg,https://cache2.pakwheels.com/ad_pictures/2731/mitsubishi-pajero-1986-27316582.jpg,https://cache2.pakwheels.com/ad_pictures/2731/mitsubishi-pajero-1986-27316578.jpg,https://cache2.pakwheels.com/ad_pictures/2731/mitsubishi-pajero-1986-27316579.jpg,"['AM/FM Radio', 'Alloy Rims', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

157,"
Mitsubishi Pajero  1998  for Sale",Mitsubishi,Pajero,,"
PKR 14 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1998-for-sale-in-karachi-3202550,1998,"

100,000 km","

Petrol","

Automatic",Karachi,Brown,Imported,1800 cc,,,,,,[]

158,"
Mitsubishi Pajero  2001 GLX 3.2D for Sale",Mitsubishi,Pajero,3.2D,"
PKR 26.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-2001-for-sale-in-multan-3201873,2001,"

182,000 km","

Diesel","

Automatic",Lahore,Black,Imported,3200 cc,https://cache3.pakwheels.com/ad_pictures/2846/mitsubishi-pajero-gls-d-2001-28460793.jpg,https://cache2.pakwheels.com/ad_pictures/2846/mitsubishi-pajero-gls-d-2001-28460794.jpg,https://cache3.pakwheels.com/ad_pictures/2846/mitsubishi-pajero-gls-d-2001-28460792.jpg,https://cache2.pakwheels.com/ad_pictures/2846/mitsubishi-pajero-gls-d-2001-28460790.jpg,https://cache1.pakwheels.com/ad_pictures/2846/mitsubishi-pajero-gls-d-2001-28460795.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

159,"
Mitsubishi Pajero  1990 Exceed 2.5D for Sale",Mitsubishi,Pajero,2.5D,"
PKR 7 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1990-for-sale-in-rawalpindi-3201243,1990,"

170,000 km","

Diesel","

Manual",Lahore,Green,Local,2500 cc,https://cache4.pakwheels.com/ad_pictures/2845/mitsubishi-pajero-exceed-2-5d-1990-28453283.jpg,https://cache1.pakwheels.com/ad_pictures/2845/mitsubishi-pajero-exceed-2-5d-1990-28453298.jpg,,,,"['AM/FM Radio', 'Cassette Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"

160,"
Mitsubishi Pajero  1998 Exceed Automatic 2.8D ...",Mitsubishi,Pajero,Automatic 2.8D,"
PKR 20.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1998-for-sale-in-rawalpindi-3200903,1998,"

150,000 km","

Diesel","

Automatic",Islamabad,Blue,Imported,2800 cc,https://cache1.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-exceed-2-8d-automatic-1998-28449813.jpg,https://cache3.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-exceed-2-8d-automatic-1998-28449814.jpg,https://cache2.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-exceed-2-8d-automatic-1998-28449815.jpg,https://cache1.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-exceed-2-8d-automatic-1998-28449819.jpg,https://cache4.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-exceed-2-8d-automatic-1998-28449816.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

161,"
Mitsubishi Pajero  1998 Exceed Automatic 2.8D ...",Mitsubishi,Pajero,Automatic 2.8D,"
PKR 20.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1998-for-sale-in-islamabad-3200897,1998,"

150,000 km","

Diesel","

Automatic",Islamabad,Blue,Imported,2800 cc,https://cache2.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-exceed-2-8d-automatic-1998-28449663.jpg,https://cache1.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-exceed-2-8d-automatic-1998-28449665.jpg,https://cache4.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-exceed-2-8d-automatic-1998-28449664.jpg,https://cache2.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-exceed-2-8d-automatic-1998-28449662.jpg,https://cache3.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-exceed-2-8d-automatic-1998-28449666.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

162,"
Mitsubishi Pajero  1992  for Sale",Mitsubishi,Pajero,,"
PKR 9 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1992-for-sale-in-nowshera-cantt-3200471,1992,"

100,000 km","

Diesel","

Manual",Peshawar,White,Imported,2400 cc,https://cache1.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-1992-28444884.jpg,https://www.pakwheels.com/assets/progress-bar-larger.gif,https://cache1.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-1992-28444899.jpg,https://cache1.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-1992-28444908.jpg,https://cache3.pakwheels.com/ad_pictures/2844/mitsubishi-pajero-1992-28444922.jpg,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cassette Player', 'DVD Player', 'Power Steering']"

163,"
Mitsubishi Pajero  1995  for Sale",Mitsubishi,Pajero,,"

                        Call",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1995-for-sale-in-islamabad-3148702,1995,"

180,628 km","

Petrol","

Automatic",Rawalpindi,Silver,Imported,2000 cc,https://cache1.pakwheels.com/ad_pictures/2785/mitsubishi-pajero-1995-27858148.jpg,https://cache2.pakwheels.com/ad_pictures/2785/mitsubishi-pajero-1995-27858152.jpg,https://cache4.pakwheels.com/ad_pictures/2785/mitsubishi-pajero-1995-27858155.jpg,https://cache3.pakwheels.com/ad_pictures/2785/mitsubishi-pajero-1995-27858160.jpg,https://cache4.pakwheels.com/ad_pictures/2785/mitsubishi-pajero-1995-27858164.jpg,[]

164,"
Mitsubishi Pajero  1993  for Sale",Mitsubishi,Pajero,,"
PKR 8.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1993-for-sale-in-lahore-3198901,1993,"

125,000 km","

Diesel","

Automatic",Lahore,Silver,Imported,2400 cc,https://cache3.pakwheels.com/ad_pictures/2842/mitsubishi-pajero-1993-28426752.jpg,https://cache3.pakwheels.com/ad_pictures/2842/mitsubishi-pajero-1993-28426751.jpg,https://cache1.pakwheels.com/ad_pictures/2842/mitsubishi-pajero-1993-28426750.jpg,https://cache3.pakwheels.com/ad_pictures/2842/mitsubishi-pajero-1993-28426748.jpg,https://cache4.pakwheels.com/ad_pictures/2842/mitsubishi-pajero-1993-28426749.jpg,[]

165,"
Mitsubishi Pajero  1992  for Sale",Mitsubishi,Pajero,,"
PKR 20.65 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1992-for-sale-in-lahore-3197933,1992,"

54,000 km","

Petrol","

Automatic",Gujrat,Bronze,Imported,3000 cc,https://cache4.pakwheels.com/ad_pictures/2841/mitsubishi-pajero-1992-28415917.jpg,https://cache2.pakwheels.com/ad_pictures/2841/mitsubishi-pajero-1992-28415921.jpg,https://cache4.pakwheels.com/ad_pictures/2841/mitsubishi-pajero-1992-28415920.jpg,https://cache4.pakwheels.com/ad_pictures/2841/mitsubishi-pajero-1992-28415913.jpg,https://cache4.pakwheels.com/ad_pictures/2841/mitsubishi-pajero-1992-28415918.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cassette Player', 'DVD Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

166,"
Mitsubishi Pajero  1997 Exceed 2.8D for Sale",Mitsubishi,Pajero,2.8D,"
PKR 17 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1997-for-sale-in-jehlum-3197481,1997,"

10,420 km","

Diesel","

Manual",Islamabad,Maroon,Imported,2800 cc,https://cache4.pakwheels.com/ad_pictures/2841/mitsubishi-pajero-intercooler-1997-28410916.jpg,https://cache1.pakwheels.com/ad_pictures/2841/mitsubishi-pajero-intercooler-1997-28410915.jpg,https://cache1.pakwheels.com/ad_pictures/2841/mitsubishi-pajero-intercooler-1997-28410914.jpg,https://cache3.pakwheels.com/ad_pictures/2841/mitsubishi-pajero-intercooler-1997-28410913.jpg,https://cache1.pakwheels.com/ad_pictures/2841/mitsubishi-pajero-intercooler-1997-28410912.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

167,"
Mitsubishi Pajero  1977 Exceed 2.8D for Sale",Mitsubishi,Pajero,2.8D,"
PKR 17 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1977-for-sale-in-jehlum-3197367,1977,"

10,420 km","

Diesel","

Manual",Islamabad,Maroon,Imported,2800 cc,https://cache3.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-intercooler-1977-28409624.jpg,https://cache1.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-intercooler-1977-28409618.jpg,https://cache1.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-intercooler-1977-28409620.jpg,https://cache2.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-intercooler-1977-28409619.jpg,https://cache2.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-intercooler-1977-28409621.jpg,"['Air Conditioning', 'Alloy Rims', 'Cruise Control', 'DVD Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

168,"
Mitsubishi Pajero  2001 GLX 3.5 for Sale",Mitsubishi,Pajero,3.5,"
PKR 30.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-2001-for-sale-in-islamabad-3019437,2001,"

96,000 km","

Petrol","

Automatic",Islamabad,Silver,Imported,3500 cc,https://cache1.pakwheels.com/ad_pictures/2643/mitsubishi-pajero-gls-automatic-v6-p-2001-26435978.jpg,https://cache4.pakwheels.com/ad_pictures/2643/mitsubishi-pajero-gls-automatic-v6-p-2001-26435979.jpg,https://cache1.pakwheels.com/ad_pictures/2643/mitsubishi-pajero-gls-automatic-v6-p-2001-26435994.jpg,https://cache2.pakwheels.com/ad_pictures/2643/mitsubishi-pajero-gls-automatic-v6-p-2001-26435995.jpg,https://cache4.pakwheels.com/ad_pictures/2643/mitsubishi-pajero-gls-automatic-v6-p-2001-26436024.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"

169,"
Mitsubishi Pajero  1986  for Sale",Mitsubishi,Pajero,,"
PKR 6.5 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1986-for-sale-in-peshawar-3196859,1986,"

100,000 km","

Petrol","

Automatic",Peshawar,Grey,Imported,24 cc,https://cache4.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-1986-28403910.jpg,https://cache4.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-1986-28403908.jpg,https://cache2.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-1986-28403907.jpg,https://cache1.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-1986-28403909.jpg,https://cache3.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-1986-28403912.jpg,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Power Steering', 'Power Windows', 'Sun Roof']"

170,"
Mitsubishi Pajero  1986 Super Exceed 3.0 for Sale",Mitsubishi,Pajero,Exceed 3.0,"
PKR 11 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1986-for-sale-in-karachi-3196655,1986,"

110,000 km","

Petrol","

Automatic",Karachi,Gold,Imported,2346 cc,https://cache1.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-super-exceed-3-0d-1986-28401987.jpg,https://cache3.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-super-exceed-3-0d-1986-28401990.jpg,https://cache2.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-super-exceed-3-0d-1986-28401985.jpg,https://cache1.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-super-exceed-3-0d-1986-28401994.jpg,https://cache4.pakwheels.com/ad_pictures/2840/mitsubishi-pajero-super-exceed-3-0d-1986-28401988.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cassette Player', 'Climate Control', 'DVD Player', 'Front Speakers', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Rear AC Vents', 'Rear speakers', 'Steering Switches', 'Sun Roof', 'USB and Auxillary Cable']"

171,"
Mitsubishi Pajero  1988 Exceed 2.5D for Sale",Mitsubishi,Pajero,Exceed 2.5D,"
PKR 8 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1988-for-sale-in-quetta-3196152,1988,"

100,000 km","

Diesel","

Manual",Karachi,Gold,Imported,12 cc,https://cache3.pakwheels.com/ad_pictures/2839/mitsubishi-pajero-exceed-2-5d-1988-28395892.jpg,https://cache3.pakwheels.com/ad_pictures/2839/mitsubishi-pajero-exceed-2-5d-1988-28395894.jpg,https://cache3.pakwheels.com/ad_pictures/2839/mitsubishi-pajero-exceed-2-5d-1988-28395890.jpg,https://cache3.pakwheels.com/ad_pictures/2839/mitsubishi-pajero-exceed-2-5d-1988-28395891.jpg,https://cache4.pakwheels.com/ad_pictures/2839/mitsubishi-pajero-exceed-2-5d-1988-28395899.jpg,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'Cruise Control', 'DVD Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"

172,"
Mitsubishi Pajero  1988 Exceed 2.5D for Sale",Mitsubishi,Pajero,Exceed 2.5D,"
PKR 4 lacs",https://www.pakwheels.com/used-cars/mitsubishi-pajero-1988-for-sale-in-karachi-3196036,1988,"

2,000 km","

Diesel","

Manual",Peshawar,White,Imported,2500 cc,https://cache2.pakwheels.com/ad_pictures/2839/mitsubishi-pajero-exceed-2-5d-1988-28394810.jpg,https://cache2.pakwheels.com/ad_pictures/2839/mitsubishi-pajero-exceed-2-5d-1988-28394811.jpg,https://cache1.pakwheels.com/ad_pictures/2839/mitsubishi-pajero-exceed-2-5d-1988-28394806.jpg,https://cache2.pakwheels.com/ad_pictures/2839/mitsubishi-pajero-exceed-2-5d-1988-28394807.jpg,https://cache3.pakwheels.com/ad_pictures/2839/mitsubishi-pajero-exceed-2-5d-1988-28394809.jpg,"['AM/FM Radio', 'Alloy Rims', 'Cassette Player', 'Cruise Control', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"
